GEOHASH,latitude,longitude,mean_daily_vehicle_count,mean_speed_kmh,peak_hour_vehicle_count,total_vehicle_count
sxkdj0,41.1355590820313,29.0533447265625,370.74,38.11,61,7044
sxkdj1,41.1410522460938,29.0533447265625,298.0,29.51,46,5662
sxkdj2,41.1355590820313,29.0643310546875,219.47,39.53,38,4170
sxkdj4,41.1465454101563,29.0533447265625,191.63,36.13,31,3641
sxkdjj,41.1630249023438,29.0533447265625,384.16,36.34,51,7299
sxkdjn,41.1685180664063,29.0533447265625,408.21,24.61,52,7756
sxkdjp,41.1740112304688,29.0533447265625,491.37,24.74,59,9336
sxkdk1,41.1849975585938,29.0093994140625,7.39,41.43,3,133
sxkdk3,41.1849975585938,29.0203857421875,30.5,38.55,10,549
sxkdk4,41.1904907226563,29.0093994140625,227.58,39.67,45,4324
sxkdk5,41.1959838867188,29.0093994140625,161.79,37.31,27,3074
sxkdk6,41.1904907226563,29.0203857421875,82.28,50.46,16,1481
sxkdk8,41.1795043945313,29.0313720703125,201.63,23.9,48,3831
sxkdk9,41.1849975585938,29.0313720703125,1.5,34.0,1,6
sxkdkb,41.1795043945313,29.0423583984375,240.89,35.77,39,4577
sxkdkc,41.1849975585938,29.0423583984375,677.26,29.43,88,12868
sxkdkd,41.1904907226563,29.0313720703125,402.58,35.45,63,7649
sxkdke,41.1959838867188,29.0313720703125,377.21,44.39,56,7167
sxkdkf,41.1904907226563,29.0423583984375,396.74,34.78,57,7538
sxkdkg,41.1959838867188,29.0423583984375,93.47,48.25,17,1776
sxkdkh,41.2014770507813,29.0093994140625,129.53,49.74,24,2461
sxkdkk,41.2014770507813,29.0203857421875,148.32,40.09,26,2818
sxkdkm,41.2069702148438,29.0203857421875,215.0,35.63,44,4085
sxkdkp,41.2179565429688,29.0093994140625,84.0,86.35,18,1596
sxkdkt,41.2069702148438,29.0313720703125,99.16,56.54,22,1884
sxkdku,41.2014770507813,29.0423583984375,294.16,48.52,45,5589
sxkdkv,41.2069702148438,29.0423583984375,255.37,42.95,38,4852
sxkdkw,41.2124633789063,29.0313720703125,423.47,36.68,67,8046
sxkdkx,41.2179565429688,29.0313720703125,446.42,35.39,73,8482
sxkdky,41.2124633789063,29.0423583984375,233.53,34.28,34,4437
sxkdm0,41.1795043945313,29.0533447265625,157.47,23.44,27,2992
sxkdmy,41.2124633789063,29.0863037109375,409.37,101.83,73,7778
sxkdmz,41.2179565429688,29.0863037109375,2719.21,91.59,329,51665
sxkdn8,41.1355590820313,29.1192626953125,315.68,58.22,48,5998
sxkdn9,41.1410522460938,29.1192626953125,187.89,39.35,29,3570
sxkdnb,41.1355590820313,29.1302490234375,306.58,65.11,47,5825
sxkdp2,41.1355590820313,29.1522216796875,191.11,70.45,37,3631
sxkdp3,41.1410522460938,29.1522216796875,36.16,71.12,8,687
sxkdp9,41.1410522460938,29.1632080078125,227.74,65.26,39,4327
sxkdpd,41.1465454101563,29.1632080078125,62.79,56.84,11,1193
sxkdpf,41.1465454101563,29.1741943359375,226.74,62.21,40,4308
sxkdpg,41.1520385742188,29.1741943359375,189.47,64.28,38,3600
sxkdpu,41.1575317382813,29.1741943359375,132.42,73.84,27,2516
sxkdpv,41.1630249023438,29.1741943359375,219.21,58.12,38,4165
sxkdpy,41.1685180664063,29.1741943359375,180.95,61.21,35,3438
sxkdpz,41.1740112304688,29.1741943359375,113.74,74.47,25,2161
sxkdqe,41.1959838867188,29.1192626953125,990.58,92.03,113,18821
sxkdqg,41.1959838867188,29.1302490234375,336.11,94.53,45,6386
sxkdqj,41.2069702148438,29.0972900390625,1820.89,93.65,250,34597
sxkdqk,41.2014770507813,29.1082763671875,2030.58,89.61,254,38581
sxkdqm,41.2069702148438,29.1082763671875,2226.42,90.34,308,42302
sxkdqn,41.2124633789063,29.0972900390625,1090.53,98.44,172,20720
sxkdqs,41.2014770507813,29.1192626953125,2717.32,89.7,333,51629
sxkdr5,41.1959838867188,29.1412353515625,2840.0,91.32,360,53960
sxkdr7,41.1959838867188,29.1522216796875,3243.42,91.47,396,61625
sxkdre,41.1959838867188,29.1632080078125,3357.53,90.47,411,63793
sxkdrg,41.1959838867188,29.1741943359375,2983.58,92.24,387,56688
sxkdrk,41.2014770507813,29.1522216796875,323.05,82.01,38,6138
sxkds0,41.2234497070313,29.0093994140625,3028.0,91.86,373,57532
sxkds2,41.2234497070313,29.0203857421875,2825.11,91.17,350,53677
sxkds3,41.2289428710938,29.0203857421875,761.37,80.88,95,14466
sxkds6,41.2344360351563,29.0203857421875,78.32,76.75,17,1488
sxkds8,41.2234497070313,29.0313720703125,2081.32,80.84,266,39545
sxkds9,41.2289428710938,29.0313720703125,805.58,78.38,96,15306
sxkdsb,41.2234497070313,29.0423583984375,2165.95,91.74,278,41153
sxkdsc,41.2289428710938,29.0423583984375,270.21,54.18,49,5134
sxkdsd,41.2344360351563,29.0313720703125,248.32,50.52,51,4718
sxkdse,41.2399291992188,29.0313720703125,203.47,76.54,44,3866
sxkdsf,41.2344360351563,29.0423583984375,311.58,37.65,64,5920
sxkdsg,41.2399291992188,29.0423583984375,258.63,55.52,43,4914
sxkdss,41.2454223632813,29.0313720703125,10.44,17.98,4,188
sxkdsu,41.2454223632813,29.0423583984375,93.58,34.84,17,1778
sxkdt0,41.2234497070313,29.0533447265625,539.74,91.9,82,10255
sxkdt1,41.2289428710938,29.0533447265625,2918.21,90.58,355,55446
sxkdt2,41.2234497070313,29.0643310546875,4.82,80.23,3,82
sxkdt3,41.2289428710938,29.0643310546875,2916.05,92.31,371,55405
sxkdt8,41.2234497070313,29.0753173828125,2551.53,93.34,338,48479
sxkdt9,41.2289428710938,29.0753173828125,245.47,96.84,38,4664
sxkdtb,41.2234497070313,29.0863037109375,692.63,91.6,82,13160
sxkf0p,41.1740112304688,29.1851806640625,167.79,70.08,28,3188
sxkf0r,41.1740112304688,29.1961669921875,117.74,65.58,22,2237
sxkf1g,41.1520385742188,29.2620849609375,505.26,91.74,59,9600
sxkf1r,41.1740112304688,29.2401123046875,3191.74,90.35,385,60643
sxkf1t,41.1630249023438,29.2510986328125,1552.21,86.83,192,29492
sxkf1u,41.1575317382813,29.2620849609375,3255.16,90.5,385,61848
sxkf1v,41.1630249023438,29.2620849609375,2182.0,84.12,263,41458
sxkf1w,41.1685180664063,29.2510986328125,3332.32,89.31,414,63314
sxkf1x,41.1740112304688,29.2510986328125,832.63,88.81,103,15820
sxkf22,41.1795043945313,29.1961669921875,188.53,64.27,35,3582
sxkf23,41.1849975585938,29.1961669921875,188.53,57.89,34,3582
sxkf24,41.1904907226563,29.1851806640625,2552.32,91.05,325,48494
sxkf25,41.1959838867188,29.1851806640625,1802.42,89.02,240,34246
sxkf26,41.1904907226563,29.1961669921875,2730.89,90.54,333,51887
sxkf27,41.1959838867188,29.1961669921875,63.74,59.44,17,1211
sxkf29,41.1849975585938,29.2071533203125,84.74,72.22,17,1610
sxkf2c,41.1849975585938,29.2181396484375,3505.11,90.78,424,66597
sxkf2d,41.1904907226563,29.2071533203125,3471.32,86.87,438,65955
sxkf2e,41.1959838867188,29.2071533203125,35.21,74.53,11,669
sxkf2f,41.1904907226563,29.2181396484375,247.11,87.97,33,4695
sxkf2g,41.1959838867188,29.2181396484375,93.95,71.79,18,1785
sxkf2u,41.2014770507813,29.2181396484375,116.11,56.69,22,2206
sxkf2v,41.2069702148438,29.2181396484375,63.68,60.67,16,1210
sxkf2y,41.2124633789063,29.2181396484375,68.16,65.58,17,1295
sxkf2z,41.2179565429688,29.2181396484375,76.79,43.34,17,1459
sxkf30,41.1795043945313,29.2291259765625,1670.47,92.3,224,31739
sxkf31,41.1849975585938,29.2291259765625,2960.37,91.47,372,56247
sxkf32,41.1795043945313,29.2401123046875,2655.74,91.2,323,50459
sxkf42,41.1355590820313,29.2840576171875,2759.58,91.09,341,52432
sxkf43,41.1410522460938,29.2840576171875,2608.05,90.49,317,49553
sxkf44,41.1465454101563,29.2730712890625,427.0,93.87,80,8113
sxkf45,41.1520385742188,29.2730712890625,2792.21,90.31,321,53052
sxkf46,41.1465454101563,29.2840576171875,97.32,97.9,23,1849
sxkf8b,41.2234497070313,29.2181396484375,9.78,26.0,4,176
sxkfjb,41.1355590820313,29.4378662109375,152.0,73.72,26,2888
sxkfn0,41.1355590820313,29.4488525390625,211.89,78.09,36,4026
sxkfn2,41.1355590820313,29.4598388671875,46.74,83.54,15,888
sxkfn3,41.1410522460938,29.4598388671875,208.37,82.15,39,3959
sxkfn9,41.1410522460938,29.4708251953125,169.68,76.4,32,3224
sxkfnc,41.1410522460938,29.4818115234375,213.37,74.21,38,4054
sxkfnd,41.1465454101563,29.4708251953125,147.68,76.52,30,2806
sxkfnf,41.1465454101563,29.4818115234375,83.47,81.2,22,1586
sxkfp4,41.1465454101563,29.4927978515625,166.95,78.41,33,3172
sxkfp5,41.1520385742188,29.4927978515625,202.95,79.4,38,3856
sxkfph,41.1575317382813,29.4927978515625,191.53,80.72,40,3639
sxkfpj,41.1630249023438,29.4927978515625,43.47,79.1,13,826
sxkfpm,41.1630249023438,29.5037841796875,179.95,76.84,33,3419
sxkfpq,41.1685180664063,29.5037841796875,201.05,71.47,39,3820
sxkfpr,41.1740112304688,29.5037841796875,143.05,70.67,28,2718
sxkfpw,41.1685180664063,29.5147705078125,164.16,76.77,35,3119
sxkfpx,41.1740112304688,29.5147705078125,131.0,72.0,25,2489
sxkfpy,41.1685180664063,29.5257568359375,207.84,77.56,37,3949
sxm40n,41.1685180664063,29.5367431640625,218.63,71.38,40,4154
sxm40q,41.1685180664063,29.5477294921875,179.16,80.92,32,3404
sxm40t,41.1630249023438,29.5587158203125,5.06,76.14,4,81
sxm40u,41.1575317382813,29.5697021484375,16.33,80.1,10,294
sxm40v,41.1630249023438,29.5697021484375,238.42,65.09,40,4530
sxm40w,41.1685180664063,29.5587158203125,222.21,75.61,39,4222
sxm40y,41.1685180664063,29.5697021484375,2.27,77.87,2,34
sxm415,41.1520385742188,29.5806884765625,47.37,73.2,11,900
sxm417,41.1520385742188,29.5916748046875,203.74,59.34,37,3871
sxm41e,41.1520385742188,29.6026611328125,121.84,79.29,21,2315
sxm41g,41.1520385742188,29.6136474609375,73.58,77.97,18,1398
sxm41h,41.1575317382813,29.5806884765625,192.47,78.85,34,3657
sxm41s,41.1575317382813,29.6026611328125,132.21,71.99,25,2512
sxm41u,41.1575317382813,29.6136474609375,111.74,56.59,23,2123
sxm445,41.1520385742188,29.6246337890625,77.79,72.59,21,1478
sxm44h,41.1575317382813,29.6246337890625,83.95,69.56,23,1595
sxm44k,41.1575317382813,29.6356201171875,99.79,54.46,23,1896
